Store,Date,Type,Week,Scaled_Week,Weekly Sales (Million),Holiday,Super Bowl,Labor Day,Thanksgiving,Before Christmas,Christmas,Time Period,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Log of Weekly Sales (Million)
26,2010-06-04,A,22,0.4230769230769231,1.0032026600000001,,0,0,0,0,0,18,58.46,2.857,,,,,,132.3648387,8.512,0.0031975424081555864
26,2010-06-11,A,23,0.4423076923076923,1.07386259,,0,0,0,0,0,19,51.62,2.83,,,,,,132.4357419,8.512,0.07126204562948155
26,2010-06-18,A,24,0.46153846153846156,1.00128667,,0,0,0,0,0,20,53.62,2.805,,,,,,132.4733333,8.512,0.0012858429495069528
26,2010-06-25,A,25,0.4807692307692308,0.97624209,,0,0,0,0,0,21,63.78,2.81,,,,,,132.4976,8.512,-0.024044680293844756
26,2010-07-02,A,26,0.5,1.07845548,,0,0,0,0,0,22,58.9,2.815,,,,,,132.5218667,8.445,0.07552990644011225
26,2010-07-09,A,27,0.5192307692307693,1.12235653,,0,0,0,0,0,23,71.08,2.806,,,,,,132.5461333,8.445,0.11543051954791066
26,2010-07-16,A,28,0.5384615384615384,1.0281517199999999,,0,0,0,0,0,24,67.66,2.796,,,,,,132.5667742,8.445,0.027762743691640595
26,2010-07-23,A,29,0.5576923076923077,0.97161562,,0,0,0,0,0,25,65.4,2.784,,,,,,132.5825806,8.445,-0.02879500540862424
26,2010-07-30,A,30,0.5769230769230769,1.00532428,,0,0,0,0,0,26,63.79,2.792,,,,,,132.5983871,8.445,0.005310156132012116
26,2010-08-06,A,31,0.5961538461538461,1.12532977,,0,0,0,0,0,27,62.93,2.792,,,,,,132.6141935,8.445,0.11807612159139341
26,2010-08-13,A,32,0.6153846153846154,1.01193829,,0,0,0,0,0,28,61.58,2.81,,,,,,132.63,8.445,0.011867590745154522
26,2010-08-20,A,33,0.6346153846153846,1.00738536,,0,0,0,0,0,29,62.68,2.796,,,,,,132.6616129,8.445,0.007358221764018376
26,2010-08-27,A,34,0.6538461538461539,0.97732252,,0,0,0,0,0,30,57.23,2.77,,,,,,132.6932258,8.445,-0.02293856882496706
26,2010-09-03,A,35,0.6730769230769231,1.0375497100000002,,0,0,0,0,0,31,66.93,2.735,,,,,,132.7248387,8.445,0.03686188522792529
26,2010-09-10,A,36,0.6923076923076923,1.0422262999999998,Labor Day,0,1,0,0,0,32,54.82,2.717,,,,,,132.7564516,8.445,0.04135909825421699
26,2010-09-17,A,37,0.7115384615384616,0.9234737,,0,0,0,0,0,33,50.08,2.716,,,,,,132.7670667,8.445,-0.07961295836233448
26,2010-09-24,A,38,0.7307692307692307,0.8686363,,0,0,0,0,0,34,52.47,2.718,,,,,,132.7619333,8.445,-0.14083076836621009
26,2010-10-01,A,39,0.75,0.92322152,,0,0,0,0,0,35,57.8,2.717,,,,,,132.7568,8.149,-0.0798860732746777
26,2010-10-08,A,40,0.7692307692307693,1.00106952,,0,0,0,0,0,36,46.81,2.776,,,,,,132.7516667,8.149,0.0010689484709562643
26,2010-10-15,A,41,0.7884615384615384,0.93795689,,0,0,0,0,0,37,39.93,2.878,,,,,,132.7633548,8.149,-0.0640512905203549
26,2010-10-22,A,42,0.8076923076923077,0.91652266,,0,0,0,0,0,38,36.13,2.919,,,,,,132.8170968,8.149,-0.0871684875126598
26,2010-10-29,A,43,0.8269230769230769,0.89506988,,0,0,0,0,0,39,40.3,2.938,,,,,,132.8708387,8.149,-0.11085348554293616
26,2010-11-05,A,44,0.8461538461538461,0.97022451,,0,0,0,0,0,40,30.51,2.938,,,,,,132.9245806,8.149,-0.030227780657715194
26,2010-11-12,A,45,0.8653846153846154,0.97119301,,0,0,0,0,0,41,37.51,2.961,,,,,,132.9783226,8.149,-0.02923005598451711
26,2010-11-19,A,46,0.8846153846153846,0.9019727000000001,,0,0,0,0,0,42,36.73,3.03,,,,,,132.9172,8.149,-0.10317102545292825
26,2010-11-26,A,47,0.9038461538461539,1.28683362,Thanksgiving,0,0,1,0,0,43,28.11,3.07,,,,,,132.8369333,8.149,0.2521846428676702
26,2010-12-03,A,48,0.9230769230769231,1.01614364,,0,0,0,0,0,44,27.73,3.065,,,,,,132.7566667,8.149,0.016014717116125038
26,2010-12-10,A,49,0.9423076923076923,1.14961204,,0,0,0,0,0,45,16.6,3.132,,,,,,132.6764,8.149,0.13942452893590687
26,2010-12-17,A,50,0.9615384615384616,1.1968133300000001,,0,0,0,0,0,46,20.61,3.139,,,,,,132.6804516,8.149,0.17966246621080775
26,2010-12-24,A,51,0.9807692307692307,1.57398247,,0,0,0,1,0,47,21.81,3.15,,,,,,132.7477419,8.149,0.4536090127032048
26,2010-12-31,A,52,1.0,0.8772682900000001,Christmas,0,0,0,0,1,48,18.73,3.177,,,,,,132.8150323,8.149,-0.13094241549135588
26,2011-01-07,A,1,0.019230769230769232,0.93814921,,0,0,0,0,0,49,21.13,3.193,,,,,,132.8823226,7.907,-0.06384627013193063
26,2011-01-14,A,2,0.038461538461538464,0.81232329,,0,0,0,0,0,50,16.7,3.215,,,,,,132.9510645,7.907,-0.2078568776632262
26,2011-01-21,A,3,0.057692307692307696,0.80983321,,0,0,0,0,0,51,12.98,3.232,,,,,,133.0285161,7.907,-0.21092696609901154
26,2011-01-28,A,4,0.07692307692307693,0.81748514,,0,0,0,0,0,52,5.54,3.243,,,,,,133.1059677,7.907,-0.2015225537459695
26,2011-02-04,A,5,0.09615384615384616,0.91180702,,0,0,0,0,0,53,11.17,3.24,,,,,,133.1834194,7.907,-0.09232691217562287
26,2011-02-11,A,6,0.11538461538461539,1.0107110799999999,Super Bowl,1,0,0,0,0,54,15.12,3.255,,,,,,133.260871,7.907,0.010654122737509177
26,2011-02-18,A,7,0.1346153846153846,0.98197802,,0,0,0,0,0,55,19.63,3.263,,,,,,133.3701429,7.907,-0.01818635377022885
26,2011-02-25,A,8,0.15384615384615385,0.9102984399999999,,0,0,0,0,0,56,16.3,3.281,,,,,,133.4921429,7.907,-0.09398277719311385
26,2011-03-04,A,9,0.17307692307692307,0.9456431700000001,,0,0,0,0,0,57,14.31,3.437,,,,,,133.6141429,7.907,-0.055889979819095464
26,2011-03-11,A,10,0.19230769230769232,0.94661455,,0,0,0,0,0,58,28.13,3.6,,,,,,133.7361429,7.907,-0.054863290827358316
26,2011-03-18,A,11,0.21153846153846154,0.88742612,,0,0,0,0,0,59,31.76,3.634,,,,,,133.8492258,7.907,-0.11943000616805192
26,2011-03-25,A,12,0.23076923076923078,0.8665665399999999,,0,0,0,0,0,60,22.99,3.624,,,,,,133.9587419,7.907,-0.1432163810840976
26,2011-04-01,A,13,0.25,0.84923161,,0,0,0,0,0,61,22.99,3.638,,,,,,134.0682581,7.818,-0.16342332657684566
26,2011-04-08,A,14,0.2692307692307692,0.98522981,,0,0,0,0,0,62,29.09,3.72,,,,,,134.1777742,7.818,-0.014880355377840746
26,2011-04-15,A,15,0.28846153846153844,0.86326612,,0,0,0,0,0,63,39.46,3.823,,,,,,134.2784667,7.818,-0.14703226926924062
26,2011-04-22,A,16,0.3076923076923077,0.92170061,,0,0,0,0,0,64,33.81,3.919,,,,,,134.3571,7.818,-0.08153482616218849
26,2011-04-29,A,17,0.3269230769230769,0.8734502900000001,,0,0,0,0,0,65,47.17,3.988,,,,,,134.4357333,7.818,-0.13530406001423811
26,2011-05-06,A,18,0.34615384615384615,1.02477823,,0,0,0,0,0,66,45.0,4.078,,,,,,134.5143667,7.818,0.024476228205349115
26,2011-05-13,A,19,0.36538461538461536,0.94100885,,0,0,0,0,0,67,48.2,4.095,,,,,,134.593,7.818,-0.06080273455256652
26,2011-05-20,A,20,0.38461538461538464,0.93833462,,0,0,0,0,0,68,48.86,4.101,,,,,,134.6803871,7.818,-0.06364865585181884
26,2011-05-27,A,21,0.40384615384615385,0.9967235799999999,,0,0,0,0,0,69,56.74,4.034,,,,,,134.7677742,7.818,-0.003281799216937932
26,2011-06-03,A,22,0.4230769230769231,1.0544544,,0,0,0,0,0,70,60.49,3.973,,,,,,134.8551613,7.818,0.053023476758433004
26,2011-06-10,A,23,0.4423076923076923,1.0940586799999998,,0,0,0,0,0,71,59.85,3.924,,,,,,134.9425484,7.818,0.089894340586916
26,2011-06-17,A,24,0.46153846153846156,0.98164646,,0,0,0,0,0,72,54.5,3.873,,,,,,135.0837333,7.818,-0.01852405581716097
26,2011-06-24,A,25,0.4807692307692308,0.9974749300000001,,0,0,0,0,0,73,56.94,3.851,,,,,,135.2652667,7.818,-0.002528263366033554
26,2011-07-01,A,26,0.5,1.0701190900000002,,0,0,0,0,0,74,59.89,3.815,,,,,,135.4468,7.767,0.06776994134595407
26,2011-07-08,A,27,0.5192307692307693,1.13380703,,0,0,0,0,0,75,63.34,3.784,,,,,,135.6283333,7.767,0.12558102327691947
26,2011-07-15,A,28,0.5384615384615384,1.0215347,,0,0,0,0,0,76,64.43,3.827,,,,,,135.7837419,7.767,0.02130610435105588
26,2011-07-22,A,29,0.5576923076923077,1.0178678,,0,0,0,0,0,77,69.52,3.882,,,,,,135.8738387,7.767,0.017710047220027707
26,2011-07-29,A,30,0.5769230769230769,1.0053605,,0,0,0,0,0,78,63.32,3.898,,,,,,135.9639355,7.767,0.005346183658916716
26,2011-08-05,A,31,0.5961538461538461,1.10755243,,0,0,0,0,0,79,63.16,3.903,,,,,,136.0540323,7.767,0.10215256267439835
26,2011-08-12,A,32,0.6153846153846154,1.0876445,,0,0,0,0,0,80,62.99,3.88,,,,,,136.144129,7.767,0.08401434871701041
26,2011-08-19,A,33,0.6346153846153846,1.02176675,,0,0,0,0,0,81,60.58,3.82,,,,,,136.183129,7.767,0.021533236770501632
26,2011-08-26,A,34,0.6538461538461539,1.06461762,,0,0,0,0,0,82,61.1,3.796,,,,,,136.2136129,7.767,0.06261569243676497
26,2011-09-02,A,35,0.6730769230769231,1.04014314,,0,0,0,0,0,83,59.67,3.784,,,,,,136.2440968,7.767,0.0393583382978913
26,2011-09-09,A,36,0.6923076923076923,1.06971097,Labor Day,0,1,0,0,0,84,60.98,3.809,,,,,,136.2745806,7.767,0.06738849048910543
26,2011-09-16,A,37,0.7115384615384616,0.95156984,,0,0,0,0,0,85,55.19,3.809,,,,,,136.3145,7.767,-0.049642195044670566
26,2011-09-23,A,38,0.7307692307692307,0.9236445999999999,,0,0,0,0,0,86,50.72,3.758,,,,,,136.367,7.767,-0.07942791336495923
26,2011-09-30,A,39,0.75,0.9593395100000001,,0,0,0,0,0,87,59.42,3.684,,,,,,136.4195,7.767,-0.04151024172470299
26,2011-10-07,A,40,0.7692307692307693,1.13002299,,0,0,0,0,0,88,46.84,3.633,,,,,,136.472,7.598,0.1222379776500332
26,2011-10-14,A,41,0.7884615384615384,0.98788608,,0,0,0,0,0,89,53.91,3.583,,,,,,136.5150968,7.598,-0.012187891525970091
26,2011-10-21,A,42,0.8076923076923077,0.97490728,,0,0,0,0,0,90,45.23,3.618,,,,,,136.5017742,7.598,-0.025412909942235117
26,2011-10-28,A,43,0.8269230769230769,0.9722569799999999,,0,0,0,0,0,91,35.06,3.604,,,,,,136.4884516,7.598,-0.028135126748600192
26,2011-11-04,A,44,0.8461538461538461,0.98895075,,0,0,0,0,0,92,31.7,3.586,,,,,,136.475129,7.598,-0.011110746374906177
26,2011-11-11,A,45,0.8653846153846154,1.0776401299999998,,0,0,0,0,0,93,40.08,3.57,7174.09,6889.46,292.44,1581.44,2399.33,136.4618065,7.598,0.07477358558394524
26,2011-11-18,A,46,0.8846153846153846,0.94609179,,0,0,0,0,0,94,37.78,3.571,5590.39,226.18,61.08,345.45,4332.53,136.4666667,7.598,-0.055415685039017115
26,2011-11-25,A,47,0.9038461538461539,1.28232005,Thanksgiving,0,0,1,0,0,95,31.07,3.536,362.32,9.0,44999.94,,660.57,136.4788,7.598,0.24867097632731514
26,2011-12-02,A,48,0.9230769230769231,1.01249849,,0,0,0,0,0,96,36.74,3.501,3343.0,9.0,955.74,1187.26,14774.79,136.4909333,7.598,0.012421028639420415
26,2011-12-09,A,49,0.9423076923076923,1.14898746,,0,0,0,0,0,97,34.24,3.47,4980.07,19.0,144.13,1669.69,6055.33,136.5030667,7.598,0.13888108496894222
26,2011-12-16,A,50,0.9615384615384616,1.20480783,,0,0,0,0,0,98,28.24,3.445,2698.03,,494.72,533.84,2670.1,136.5335161,7.598,0.18632007704635772
26,2011-12-23,A,51,0.9807692307692307,1.51517501,,0,0,0,1,0,99,22.53,3.413,699.47,0.09,1018.94,9.0,2816.25,136.5883871,7.598,0.4155309504414398
26,2011-12-30,A,52,1.0,0.9728344200000001,Christmas,0,0,0,0,1,100,18.8,3.402,4124.23,34472.24,159.04,799.85,2194.68,136.6432581,7.598,-0.027541385994861008
26,2012-01-06,A,1,0.019230769230769232,0.97155762,,0,0,0,0,0,101,22.94,3.439,3352.77,17442.27,117.1,468.31,6344.32,136.698129,7.467,-0.028854701578603637
26,2012-01-13,A,2,0.038461538461538464,0.83630565,,0,0,0,0,0,102,25.55,3.523,2153.82,6050.57,62.24,275.03,2511.4,136.753,7.467,-0.17876112266865607
26,2012-01-20,A,3,0.057692307692307696,0.8387515,,0,0,0,0,0,103,15.22,3.542,1673.31,3004.75,27.82,153.3,2092.05,136.8564194,7.467,-0.1758408023222858
26,2012-01-27,A,4,0.07692307692307693,0.82005989,,0,0,0,0,0,104,24.16,3.568,812.2,1267.64,32.5,13.76,1914.38,136.9598387,7.467,-0.19837790480551393
26,2012-02-03,A,5,0.09615384615384616,0.93915825,,0,0,0,0,0,105,25.24,3.633,35421.34,1596.92,74.14,20234.78,6541.84,137.0632581,7.467,-0.06277128362208079
26,2012-02-10,A,6,0.11538461538461539,1.08100564,Super Bowl,1,0,0,0,0,106,23.89,3.655,5858.94,2569.2,13.42,5936.74,5874.01,137.1666774,7.467,0.07789175603476513
26,2012-02-17,A,7,0.1346153846153846,0.96578876,,0,0,0,0,0,107,23.9,3.703,11524.93,6005.06,1.04,3417.87,7086.22,137.2583103,7.467,-0.034810143630711846
26,2012-02-24,A,8,0.15384615384615385,0.91792447,,0,0,0,0,0,108,28.06,3.751,7373.92,5211.81,3.2,2716.45,4114.28,137.3411034,7.467,-0.08564016843501215
26,2012-03-02,A,9,0.17307692307692307,0.95564174,,0,0,0,0,0,109,22.49,3.827,20215.36,1400.8,7.35,15485.84,2581.11,137.4238966,7.467,-0.045372185120647675
26,2012-03-09,A,10,0.19230769230769232,1.02856901,,0,0,0,0,0,110,29.03,3.876,4540.15,480.42,1.98,387.57,3900.33,137.5066897,7.467,0.02816852557504292
26,2012-03-16,A,11,0.21153846153846154,0.9195034,,0,0,0,0,0,111,35.06,3.867,6977.12,161.0,3.99,1535.17,2084.52,137.5843871,7.467,-0.08392153728282493
26,2012-03-23,A,12,0.23076923076923078,0.8747906799999999,,0,0,0,0,0,112,49.97,3.889,4336.7,150.86,4.59,199.78,2239.64,137.6552903,7.467,-0.13377064410001746
26,2012-03-30,A,13,0.25,0.92201843,,0,0,0,0,0,113,33.33,3.921,8827.14,169.73,12.75,981.6,3196.41,137.7261935,7.467,-0.08119006647131062
26,2012-04-06,A,14,0.2692307692307692,1.11682923,,0,0,0,0,0,114,33.35,3.957,8674.08,,33.85,1128.16,3852.6,137.7970968,7.489,0.11049362567773348
26,2012-04-13,A,15,0.28846153846153844,0.8896702900000001,,0,0,0,0,0,115,36.9,4.025,3766.78,2941.14,24.34,1103.96,2536.7,137.868,7.489,-0.11690434556761647
26,2012-04-20,A,16,0.3076923076923077,0.92360002,,0,0,0,0,0,116,50.81,4.046,3275.87,865.21,36.58,154.69,3169.48,137.9230667,7.489,-0.07947617984740118
26,2012-04-27,A,17,0.3269230769230769,0.911969,,0,0,0,0,0,117,43.6,4.023,1946.7,32.65,21.62,24.1,2152.4,137.9781333,7.489,-0.09214928071359069
26,2012-05-04,A,18,0.34615384615384615,0.94657329,,0,0,0,0,0,118,40.29,3.991,11484.78,,78.04,2449.14,2488.39,138.0332,7.489,-0.05490687868391942
26,2012-05-11,A,19,0.36538461538461536,1.06254873,,0,0,0,0,0,119,47.11,3.947,8655.96,,108.57,842.81,2803.07,138.0882667,7.489,0.06067048429414715
26,2012-05-18,A,20,0.38461538461538464,0.9780828400000001,,0,0,0,0,0,120,52.55,3.899,6622.21,,45.9,550.47,2648.76,138.1065806,7.489,-0.022160909057973882
26,2012-05-25,A,21,0.40384615384615385,1.06731074,,0,0,0,0,0,121,58.2,3.85,7166.44,,240.75,1942.28,2272.3,138.1101935,7.489,0.06514215766237998
26,2012-06-01,A,22,0.4230769230769231,1.01585303,,0,0,0,0,0,122,58.51,3.798,4810.9,3.0,110.44,662.3,2964.12,138.1138065,7.489,0.01572868318086142
26,2012-06-08,A,23,0.4423076923076923,1.10617683,,0,0,0,0,0,123,49.43,3.746,7908.98,54.6,16.57,689.29,4172.84,138.1174194,7.489,0.10090977277961777
26,2012-06-15,A,24,0.46153846153846156,1.02924822,,0,0,0,0,0,124,57.84,3.683,5833.29,153.8,254.03,851.83,3785.07,138.1295333,7.489,0.028828652251759217
26,2012-06-22,A,25,0.4807692307692308,1.05628291,,0,0,0,0,0,125,63.04,3.629,5543.88,372.0,103.99,1901.89,6556.54,138.1629,7.489,0.05475605660031463
26,2012-06-29,A,26,0.5,1.0511904399999998,,0,0,0,0,0,126,60.71,3.577,3441.05,274.0,,256.82,2456.02,138.1962667,7.489,0.049923274338513894
26,2012-07-06,A,27,0.5192307692307693,1.1804708000000002,,0,0,0,0,0,127,64.94,3.538,4894.97,230.0,19.39,3309.33,5437.93,138.2296333,7.405,0.16591334195584825
26,2012-07-13,A,28,0.5384615384615384,1.06314978,,0,0,0,0,0,128,64.47,3.561,6894.41,72.3,3.5,1114.8,1415.15,138.263,7.405,0.061235992538322334
26,2012-07-20,A,29,0.5576923076923077,1.0496259,,0,0,0,0,0,129,66.75,3.61,3072.39,35.8,13.8,1032.75,3437.32,138.2331935,7.405,0.048433814970311476
26,2012-07-27,A,30,0.5769230769230769,1.03174514,,0,0,0,0,0,130,64.12,3.701,3025.97,112.64,2.6,376.52,1155.13,138.2033871,7.405,0.03125167919603855
26,2012-08-03,A,31,0.5961538461538461,1.09091509,,0,0,0,0,0,131,65.6,3.698,28330.0,49.21,42.09,8478.97,3544.06,138.1735806,7.405,0.08701687614117605
26,2012-08-10,A,32,0.6153846153846154,1.12147651,,0,0,0,0,0,132,67.01,3.772,5732.23,17.6,6.45,1524.63,2439.95,138.1437742,7.405,0.11464612959604442
26,2012-08-17,A,33,0.6346153846153846,1.06829256,,0,0,0,0,0,133,65.54,3.84,2430.95,16.0,5.54,829.7,3038.77,138.1857097,7.405,0.06606163560959281
26,2012-08-24,A,34,0.6538461538461539,1.0227042,,0,0,0,0,0,134,62.08,3.874,4507.08,33.6,149.46,1866.46,4685.63,138.2814516,7.405,0.02245029559757792
26,2012-08-31,A,35,0.6730769230769231,1.05349551,,0,0,0,0,0,135,63.69,3.884,13118.17,3.4,86.31,2176.09,2555.38,138.3771935,7.405,0.052113692269161155
26,2012-09-07,A,36,0.6923076923076923,1.08187403,Labor Day,0,1,0,0,0,136,61.58,3.921,4133.77,6.0,72.78,526.42,3514.48,138.4729355,7.405,0.07869475035636918
26,2012-09-14,A,37,0.7115384615384616,0.9861319399999999,,0,0,0,0,0,137,57.69,3.988,7606.73,,22.66,368.91,9072.93,138.5673,7.405,-0.013965119944290491
26,2012-09-21,A,38,0.7307692307692307,0.96108408,,0,0,0,0,0,138,52.68,4.056,6916.18,3.82,,228.31,7025.39,138.6534,7.405,-0.03969338164343392
26,2012-09-28,A,39,0.75,0.9647263699999999,,0,0,0,0,0,139,50.66,4.018,2409.15,7.64,0.22,1016.11,2465.17,138.7395,7.405,-0.03591077225644748
26,2012-10-05,A,40,0.7692307692307693,1.09550426,,0,0,0,0,0,140,54.07,4.027,3140.4,,3.24,1333.43,3283.83,138.8256,7.138,0.09121476868114978
26,2012-10-12,A,41,0.7884615384615384,1.04463969,,0,0,0,0,0,141,45.19,4.029,1269.8,,15.38,317.73,7746.76,138.9117,7.138,0.04367203170319379
26,2012-10-19,A,42,0.8076923076923077,0.97557802,,0,0,0,0,0,142,43.51,4.0,1697.09,,2.64,106.35,2481.19,138.8336129,7.138,-0.024725142619467115
26,2012-10-26,A,43,0.8269230769230769,0.9586198,,0,0,0,0,0,143,46.95,3.917,1827.16,35.87,50.0,478.93,2088.65,138.7281613,7.138,-0.04226073734786723
27,2010-02-05,A,5,0.09615384615384616,1.87428979,,0,0,0,0,0,1,27.19,2.954,,,,,,135.3524608,8.237,0.6282298090009483
27,2010-02-12,A,6,0.11538461538461539,1.74536272,Super Bowl,1,0,0,0,0,2,29.81,2.94,,,,,,135.4113076,8.237,0.556962396518165
27,2010-02-19,A,7,0.1346153846153846,1.94507033,,0,0,0,0,0,3,32.44,2.909,,,,,,135.4657781,8.237,0.6652981357997083
27,2010-02-26,A,8,0.15384615384615385,1.39093427,,0,0,0,0,0,4,36.0,2.91,,,,,,135.5195191,8.237,0.329975658050548
27,2010-03-05,A,9,0.17307692307692307,1.31372972,,0,0,0,0,0,5,38.07,2.919,,,,,,135.5732602,8.237,0.27287020636294956
27,2010-03-12,A,10,0.19230769230769232,1.9251131199999998,,0,0,0,0,0,6,45.98,2.938,,,,,,135.6270013,8.237,0.6549847296495962
27,2010-03-19,A,11,0.21153846153846154,1.70062797,,0,0,0,0,0,7,49.04,2.96,,,,,,135.6682247,8.237,0.5309975769706072
27,2010-03-26,A,12,0.23076923076923078,1.8367148400000002,,0,0,0,0,0,8,52.34,2.963,,,,,,135.7073618,8.237,0.607978562827884
27,2010-04-02,A,13,0.25,2.05395297,,0,0,0,0,0,9,46.9,2.957,,,,,,135.7464988,8.058,0.7197662144574736
27,2010-04-09,A,14,0.2692307692307692,1.9558141299999998,,0,0,0,0,0,10,62.62,2.992,,,,,,135.7856359,8.058,0.6708065415350385
27,2010-04-16,A,15,0.28846153846153844,1.8575009599999999,,0,0,0,0,0,11,54.95,3.01,,,,,,135.82725,8.058,0.6192320144333313
27,2010-04-23,A,16,0.3076923076923077,1.85020547,,0,0,0,0,0,12,53.91,3.021,,,,,,135.8721667,8.058,0.6152966977878528
27,2010-04-30,A,17,0.3269230769230769,1.80588504,,0,0,0,0,0,13,53.55,3.042,,,,,,135.9170833,8.058,0.5910507984837111
27,2010-05-07,A,18,0.34615384615384615,1.9394588400000001,,0,0,0,0,0,14,69.02,3.095,,,,,,135.962,8.058,0.662408985708272
27,2010-05-14,A,19,0.36538461538461536,1.84246578,,0,0,0,0,0,15,53.82,3.112,,,,,,136.010394,8.058,0.6111047723172943
27,2010-05-21,A,20,0.38461538461538464,1.83659558,,0,0,0,0,0,16,63.31,3.096,,,,,,136.0796521,8.058,0.6079136295734588
27,2010-05-28,A,21,0.40384615384615385,1.96246867,,0,0,0,0,0,17,67.88,3.046,,,,,,136.1489101,8.058,0.674203206215785
27,2010-06-04,A,22,0.4230769230769231,2.07310259,,0,0,0,0,0,18,74.29,3.006,,,,,,136.2181682,8.058,0.7290463208928913
27,2010-06-11,A,23,0.4423076923076923,1.87381293,,0,0,0,0,0,19,68.9,2.972,,,,,,136.2874263,8.058,0.6279753549274094
27,2010-06-18,A,24,0.46153846153846156,1.88718227,,0,0,0,0,0,20,70.0,2.942,,,,,,136.3243393,8.058,0.6350848541964883
27,2010-06-25,A,25,0.4807692307692308,1.96262501,,0,0,0,0,0,21,78.02,2.958,,,,,,136.3483143,8.058,0.6742828680087655
27,2010-07-02,A,26,0.5,2.0245541,,0,0,0,0,0,22,76.25,2.958,,,,,,136.3722893,7.982,0.7053494787806025
27,2010-07-09,A,27,0.5192307692307693,2.11916301,,0,0,0,0,0,23,82.69,2.94,,,,,,136.3962643,7.982,0.751021204123501
27,2010-07-16,A,28,0.5384615384615384,1.88069164,,0,0,0,0,0,24,78.26,2.933,,,,,,136.4179827,7.982,0.6316396028026154
27,2010-07-23,A,29,0.5576923076923077,1.80825071,,0,0,0,0,0,25,81.56,2.924,,,,,,136.4366924,7.982,0.5923599193919984
27,2010-07-30,A,30,0.5769230769230769,1.8164895300000001,,0,0,0,0,0,26,79.78,2.932,,,,,,136.4554021,7.982,0.5969058088309646
27,2010-08-06,A,31,0.5961538461538461,1.90803668,,0,0,0,0,0,27,77.45,2.942,,,,,,136.4741118,7.982,0.6460747971599682
27,2010-08-13,A,32,0.6153846153846154,1.8644361200000001,,0,0,0,0,0,28,77.36,2.923,,,,,,136.4928214,7.982,0.6229586588537792
27,2010-08-20,A,33,0.6346153846153846,1.93687846,,0,0,0,0,0,29,75.16,2.913,,,,,,136.5249182,7.982,0.6610776359409841
27,2010-08-27,A,34,0.6538461538461539,1.87068421,,0,0,0,0,0,30,70.31,2.885,,,,,,136.557015,7.982,0.6263042516464484
27,2010-09-03,A,35,0.6730769230769231,1.9081108999999998,,0,0,0,0,0,31,78.52,2.86,,,,,,136.5891118,7.982,0.6461136950267059
27,2010-09-10,A,36,0.6923076923076923,1.91349481,Labor Day,0,1,0,0,0,32,70.38,2.837,,,,,,136.6212085,7.982,0.6489313135726513
27,2010-09-17,A,37,0.7115384615384616,1.62997846,,0,0,0,0,0,33,64.5,2.846,,,,,,136.6338071,7.982,0.48856680000742936
27,2010-09-24,A,38,0.7307692307692307,1.59700271,,0,0,0,0,0,34,67.08,2.837,,,,,,136.6317821,7.982,0.4681285661631826
27,2010-10-01,A,39,0.75,1.54353283,,0,0,0,0,0,35,70.19,2.84,,,,,,136.6297571,8.021,0.43407383457514687
27,2010-10-08,A,40,0.7692307692307693,1.70766287,,0,0,0,0,0,36,57.78,2.903,,,,,,136.6277321,8.021,0.5351256929798278
27,2010-10-15,A,41,0.7884615384615384,1.7283882,,0,0,0,0,0,37,58.38,2.999,,,,,,136.6401935,8.021,0.5471892979289851
27,2010-10-22,A,42,0.8076923076923077,1.69393529,,0,0,0,0,0,38,52.82,3.049,,,,,,136.688871,8.021,0.5270543959724971
27,2010-10-29,A,43,0.8269230769230769,1.68895549,,0,0,0,0,0,39,61.02,3.055,,,,,,136.7375484,8.021,0.5241102846068983
27,2010-11-05,A,44,0.8461538461538461,1.68601002,,0,0,0,0,0,40,45.91,3.049,,,,,,136.7862258,8.021,0.5223648026225021
27,2010-11-12,A,45,0.8653846153846154,1.82801025,,0,0,0,0,0,41,45.9,3.065,,,,,,136.8349032,8.021,0.6032280802372444
27,2010-11-19,A,46,0.8846153846153846,1.70478574,,0,0,0,0,0,42,50.81,3.138,,,,,,136.7715714,8.021,0.5334394371497363
27,2010-11-26,A,47,0.9038461538461539,2.62791075,Thanksgiving,0,0,1,0,0,43,46.67,3.186,,,,,,136.6895714,8.021,0.9661891388584553
27,2010-12-03,A,48,0.9230769230769231,1.88434367,,0,0,0,0,0,44,41.81,3.2,,,,,,136.6075714,8.021,0.6335795745928746
27,2010-12-10,A,49,0.9423076923076923,2.13973368,,0,0,0,0,0,45,30.83,3.255,,,,,,136.5255714,8.021,0.7606813726912599
27,2010-12-17,A,50,0.9615384615384616,2.35009836,,0,0,0,0,0,46,31.62,3.301,,,,,,136.5292811,8.021,0.8544571825993071
27,2010-12-24,A,51,0.9807692307692307,3.0781620800000002,,0,0,0,1,0,47,31.34,3.309,,,,,,136.597273,8.021,1.124332691600177
27,2010-12-31,A,52,1.0,1.440963,Christmas,0,0,0,0,1,48,29.59,3.336,,,,,,136.665265,8.021,0.3653116400742723
27,2011-01-07,A,1,0.019230769230769232,1.56815948,,0,0,0,0,0,49,34.42,3.351,,,,,,136.7332569,7.827,0.4499026259398613
27,2011-01-14,A,2,0.038461538461538464,1.5323086199999998,,0,0,0,0,0,50,25.7,3.367,,,,,,136.803477,7.827,0.4267755001164188
